Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Tenure,Education_ord,Marital_Status_Simple,Total_Spend,Total_Campaign_Accepted,Total_Children,Has_Partner,Family_Size,Total_Purchases,Spend_per_Purchase,Income_to_Spend_Ratio,Digital_Engagement,Store_vs_Web,Spending_Diversity,Days_per_Purchase,Campaign_Response_Rate,Cluster,Segment_Name,Primary_Channel,Offer_Type,Contact_Frequency
PhD,Together,55212.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,54,4323,5,Partner,42,0,1,1,3,5,7.0,,8,1.5,4,720.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Together,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,50,4517,2,Partner,22,0,2,1,4,6,3.142857142857143,0.0008176007135424409,8,1.5,5,645.2857142857143,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,46,4764,3,Partner,41,0,2,1,4,5,6.833333333333333,0.0009118203046814189,9,1.5,5,794.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,47,4262,3,Partner,1440,0,0,1,2,21,65.45454545454545,0.01907082693224559,11,0.6666666666666666,6,193.72727272727272,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Married,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,54,4465,4,Partner,325,0,2,1,4,17,18.055555555555557,0.006045162010341877,9,0.6,5,248.05555555555554,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,53,4473,3,Partner,95,0,1,1,3,10,8.636363636363637,0.004188158532821937,6,1.3333333333333333,6,406.6363636363636,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Together,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,54,4323,5,Partner,42,0,1,1,3,5,7.0,0.0010800246862785435,8,1.5,4,720.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Single,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,51,4801,2,Single,72,0,2,0,3,6,10.285714285714286,0.0017283180105139345,5,1.0,6,685.8571428571429,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,54,4249,5,Partner,20,0,1,1,3,7,2.5,0.0006713211600429646,7,1.0,2,531.125,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,70,4538,4,Partner,789,0,2,1,4,23,32.875,0.012344326929094436,11,1.7142857142857142,5,189.08333333333334,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Divorced,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,52,4242,3,Single,15,0,2,0,3,4,3.0,0.0003750281271095332,7,1.0,3,848.4,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Divorced,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,54,4346,3,Single,59,0,1,0,2,8,6.555555555555555,0.0022047832585949177,8,1.0,6,482.8888888888889,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,58,4638,4,Single,908,0,1,0,2,22,39.47826086956522,0.014222612073556592,15,0.9,6,201.65217391304347,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,57,4770,5,Partner,417,0,2,1,4,14,27.8,0.008170062695924765,13,0.5714285714285714,5,318.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,65,4877,3,Partner,289,0,2,1,4,15,18.0625,0.004773309108927244,11,0.8333333333333334,6,304.8125,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,54,4296,3,Partner,769,0,1,1,3,21,34.95454545454545,0.011707213104771184,14,0.9,5,195.27272727272728,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,73,4273,3,Partner,188,0,1,1,3,10,17.09090909090909,0.00498448975263144,11,0.6,6,388.45454545454544,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,69,4889,3,Single,354,1,1,0,2,14,23.6,0.00960260409602604,13,0.6666666666666666,5,325.93333333333334,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Married,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,56,4829,4,Partner,727,0,1,1,3,26,26.925925925925927,0.016332674335010785,16,0.8888888888888888,6,178.85185185185185,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,59,4895,5,Partner,146,0,2,1,4,11,12.166666666666666,0.003951499404568583,12,1.0,6,407.9166666666667,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Together,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,75,4648,4,Partner,319,0,1,1,3,16,18.764705882352942,0.006736637594239013,13,0.7142857142857143,5,273.4117647058824,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Married,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,73,4398,4,Partner,794,0,1,1,3,22,34.52173913043478,0.011835201526353447,11,1.0,6,191.2173913043478,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,76,4863,3,Partner,454,0,1,1,3,18,23.894736842105264,0.007958489639939698,7,1.8,6,255.94736842105263,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Divorced,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,73,4865,5,Single,152,1,2,0,3,11,12.666666666666666,0.004112776665403972,12,0.5,6,405.4166666666667,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,49,4843,5,Partner,797,0,1,1,3,22,34.65217391304348,0.011485804871018879,11,1.5,6,210.56521739130434,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,54,4609,3,Partner,1690,4,1,1,3,16,99.41176470588235,0.021089411617894804,11,1.0,5,271.11764705882354,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Married,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,57,4335,4,Partner,20,0,2,1,4,4,4.0,0.00046357462392508636,8,1.0,6,867.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,82,4362,3,Partner,1428,2,0,1,2,21,64.9090909090909,0.017719320014890187,6,0.8333333333333334,6,198.27272727272728,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,36,4705,3,Single,209,0,1,0,2,11,17.416666666666668,0.0060732862581001365,14,0.5,6,392.0833333333333,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,47,4588,3,Single,545,0,1,0,2,19,27.25,0.009472001112308387,8,1.6,6,229.4,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Basic,Together,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,60,4733,1,Partner,96,0,0,1,2,6,13.714285714285714,0.004241219350563287,10,0.6666666666666666,6,676.1428571428571,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,78,4330,3,Partner,222,0,0,1,2,10,20.181818181818183,0.004326136097903188,4,1.6666666666666667,6,393.6363636363636,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,54,4309,3,Partner,61,0,3,1,5,7,7.625,0.001693174563521803,8,1.0,6,538.625,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,53,4356,3,Partner,44,0,2,1,4,9,4.4,0.0017857142857142857,8,1.3333333333333333,5,435.6,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Together,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,54,4283,5,Partner,8,0,3,1,5,4,1.6,0.00023135429017611845,7,1.0,2,856.6,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
2n Cycle,Single,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,54,4463,2,Single,817,0,0,0,1,23,34.041666666666664,0.012434365725591659,3,3.3333333333333335,6,185.95833333333334,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,60,4799,3,Single,1371,1,1,0,2,23,57.125,0.021485323846985628,12,2.4,6,199.95833333333334,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,57,4337,5,Partner,42,0,1,1,3,5,7.0,0.0007758668464707295,8,1.5,4,722.8333333333334,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,67,4752,3,Partner,60,0,0,1,2,5,10.0,0.003210101118185223,9,1.0,6,792.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,56,4625,3,Partner,78,0,1,1,3,9,7.8,0.00276939463873602,9,1.3333333333333333,6,462.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,52,4646,5,Partner,23,0,1,1,3,4,4.6,0.0006647975257970344,9,1.0,3,929.2,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,54,4490,5,Partner,19,0,1,1,3,4,3.8,0.0004391033048301364,9,1.0,4,898.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Single,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,68,4295,2,Single,61,0,2,0,3,7,7.625,0.001574518610293738,9,1.0,6,536.875,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,54,4686,3,Single,449,0,0,0,1,14,29.933333333333334,0.014071706155196189,13,0.8571428571428571,6,312.4,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,43,4654,4,Partner,37,0,1,1,3,5,6.166666666666667,0.001365263274417918,8,1.5,4,775.6666666666666,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Divorced,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,53,4340,2,Single,38,0,1,0,2,5,6.333333333333333,0.00121935566679502,7,1.5,6,723.3333333333334,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,41,4396,3,Partner,1131,2,0,1,2,23,47.125,0.012222534419780837,8,1.5714285714285714,6,183.16666666666666,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,53,4392,3,Single,34,0,2,0,3,7,4.25,0.000975497790784415,8,1.0,6,549.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Divorced,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,59,4446,3,Single,294,0,2,0,3,17,16.333333333333332,0.00414990472157527,13,0.7142857142857143,6,247.0,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Married,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,47,4625,2,Partner,48,1,2,1,4,6,6.857142857142857,0.0015440537845401614,9,1.0,5,660.7142857142857,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,65,4877,3,Partner,289,0,2,1,4,15,18.0625,0.004773309108927244,11,0.8333333333333334,6,304.8125,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
2n Cycle,Together,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,40,4724,2,Partner,30,0,0,1,2,4,6.0,0.001463985945734921,7,2.0,6,944.8,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,62,4271,3,Partner,125,0,0,1,2,7,15.625,0.0029395165083247105,3,2.0,6,533.875,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,43,4704,3,Partner,156,0,1,1,3,9,15.6,0.0039075219798111365,11,1.0,6,470.4,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,74,4550,3,Partner,70,0,2,1,4,9,7.0,0.0020956201538783943,10,1.0,6,455.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Married,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,77,4485,4,Partner,22,0,2,1,4,4,4.4,0.0006042462028619297,7,1.0,6,897.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,47,4868,3,Partner,65,1,1,1,3,9,6.5,0.0030028642705349716,12,0.75,5,486.8,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Widow,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,78,4817,4,Single,1930,2,0,0,1,23,80.41666666666667,0.024608558168001223,6,2.5,6,200.70833333333334,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,80,4479,3,Partner,2283,2,0,1,2,23,95.125,0.02761983111132619,11,1.25,6,186.625,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,68,4461,3,Partner,310,0,0,1,2,13,22.142857142857142,0.005975673227056306,3,2.6666666666666665,6,318.64285714285717,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
2n Cycle,Married,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,55,4764,2,Partner,1319,0,0,1,2,18,69.42105263157895,0.016901155787909076,6,1.8,6,250.73684210526315,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,69,4779,3,Partner,879,1,1,1,3,26,32.55555555555556,0.016631033243146083,18,0.45454545454545453,5,177.0,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,44,4451,5,Partner,1244,0,0,1,2,17,69.11111111111111,0.01776153286026357,6,1.6,6,247.27777777777777,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
2n Cycle,Together,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,53,4302,2,Partner,690,0,1,1,3,17,38.333333333333336,0.009942076597216219,6,1.0,6,239.0,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,54,4701,3,Partner,209,0,1,1,3,12,16.076923076923077,0.0045381508663742565,8,1.0,6,361.61538461538464,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,61,4224,3,Partner,1134,0,0,1,2,17,63.0,0.01466177079023583,4,2.25,6,234.66666666666666,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,73,4432,3,Single,1507,1,0,0,1,23,62.791666666666664,0.020394353998348963,4,2.0,5,184.66666666666666,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,59,4476,5,Single,57,0,1,0,2,6,8.142857142857142,0.0014142165984369186,9,1.0,3,639.4285714285714,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Together,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,61,4874,5,Partner,529,0,0,1,2,17,29.38888888888889,0.016163529699340016,15,0.625,6,270.77777777777777,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,57,4208,3,Partner,1091,0,0,1,2,16,64.17647058823529,0.015881565156632117,6,1.4,6,247.52941176470588,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,55,4828,3,Single,180,1,1,0,2,11,15.0,0.00415694787649246,12,0.8,6,402.3333333333333,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,54,4737,3,Partner,77,0,2,1,4,10,7.0,0.0029287588908752044,8,1.3333333333333333,6,430.6363636363636,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,56,4341,3,Single,2349,4,0,0,1,25,90.34615384615384,0.025045046966126815,8,1.7142857142857142,6,166.96153846153845,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,52,4857,5,Partner,534,1,0,1,2,18,28.105263157894736,0.013902267579599593,11,1.5,6,255.6315789473684,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Widow,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,76,4358,4,Single,556,1,1,0,2,21,25.272727272727273,0.008571384525259377,12,0.875,6,198.0909090909091,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,67,4518,3,Partner,637,0,1,1,3,25,24.5,0.010990717416059906,7,1.6,6,173.76923076923077,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,71,4281,5,Partner,46,2,2,1,4,5,7.666666666666667,0.000999652294853964,8,1.5,3,713.5,0.3333333333333333,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,48,4215,3,Partner,44,0,1,1,3,9,4.4,0.0026615049600774254,10,0.75,6,421.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Married,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,40,4560,4,Partner,47,0,1,1,3,5,7.833333333333333,0.00167420653296762,8,1.5,4,760.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Divorced,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,63,4578,4,Single,795,0,1,0,2,22,34.56521739130435,0.016068072033470097,4,1.6666666666666667,6,199.04347826086956,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,73,4705,3,Partner,586,0,1,1,3,21,26.636363636363637,0.011552261167842921,16,0.8888888888888888,5,213.86363636363637,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,74,4617,3,Partner,1574,1,0,1,2,20,74.95238095238095,0.01877273540461566,5,2.2,6,219.85714285714286,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,76,4345,5,Partner,13,0,2,1,4,4,2.6,0.0003159480872988869,3,3.0,3,869.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
